Vitamin C (mg per 100g),Vitamin B11 (mg per 100g),Sodium (mg per 100g),Calcium (mg per 100g),Carbohydrates (g per 100g),Iron (mg per 100g),Calories (kcal per 100g),Sugars (g per 100g),Dietary Fiber (g per 100g),Fat (g per 100g),Protein (g per 100g),food,food_normalized
0.0,0.034,0.022,7.3,93.8,4.2,442.0,0.8,8.9,4.4,9.9,cornmeal whole grain,cornmeal whole grain
0.0,0.089,0.094,4.7,124.7,1.7,581.0,2.5,6.1,2.7,11.2,cornmeal white,cornmeal white
0.0,0.021,0.062,47.4,110.3,4.0,511.0,1.2,14.9,2.4,15.5,barley flour,barley flour
0.0,0.022,0.006,21.8,13.8,1.4,97.0,0.0,0.0,0.7,10.1,safflower seed meal,safflower seed meal
0.0,0.073,0.041,198.8,33.3,19.0,658.0,0.0,0.0,46.4,38.5,sesame flour,sesame flour
0.0,0.066,0.027,40.8,86.4,4.3,408.0,0.5,12.8,3.0,15.9,whole grain wheat flour,whole grain wheat flour
0.0,0.04,0.04,8.2,89.9,2.8,422.0,0.7,8.5,4.5,8.1,corn flour yellow,corn flour yellow
0.0,0.021,0.033,8.2,89.9,2.8,422.0,0.7,8.5,4.5,8.1,corn flour whole grain,corn flour whole grain
0.7,0.016,0.022,134.1,10.2,3.6,94.0,0.0,0.0,0.4,14.1,cottonseed flour low fat,cottonseed flour low fat
0.003,0.02,0.073,4.6,1.4,0.3,13.0,0.0,0.2,0.013,1.9,sunflower seed flour,sunflower seed flour
0.0,0.01,0.073,43.3,7.4,4.1,160.0,0.0,0.0,13.6,4.8,sesame meal,sesame meal
0.0,0.1,0.0,53.8,68.3,1.5,626.0,0.0,0.0,37.7,9.4,acorn flour,acorn flour
0.0,0.058,0.0,15.8,126.6,0.6,578.0,0.2,3.8,2.2,9.4,rice flour white,rice flour white
0.0,0.073,0.072,42.2,10.0,4.0,94.0,0.0,0.0,0.5,14.2,sesame flour low fat,sesame flour low fat
1.2,0.4,0.042,0.0,133.0,0.3,571.0,5.6,9.4,0.5,11.0,potato flour,potato flour
0.0,0.072,0.011,4.7,124.7,1.7,581.0,2.5,6.1,2.7,11.2,cornmeal yellow,cornmeal yellow
0.0,0.047,0.061,13.3,78.2,0.9,364.0,0.9,8.2,1.4,10.0,rye flour,rye flour
0.0,0.043,0.002,51.2,112.8,0.4,457.0,0.0,4.4,0.1,0.4,arrowroot flour,arrowroot flour
0.0,0.4,0.05,41.4,53.2,4.5,356.0,10.0,9.9,6.2,20.6,chickpea flour,chickpea flour
0.0,0.2,0.061,18.8,95.4,5.8,455.0,0.3,3.4,1.2,12.9,wheat flour,wheat flour
0.0,0.0,0.093,2.6,116.8,0.6,488.0,0.0,1.2,0.03,0.3,cornstarch,cornstarch
0.088,0.007,0.033,20.9,5.3,0.2,13.0,2.9,2.4,0.061,0.3,carob flour,carob flour
0.0,0.035,0.033,49.2,84.7,4.9,402.0,3.1,12.0,3.7,15.1,buckwheat flour,buckwheat flour
0.2,0.083,0.3,39.0,63.7,1.8,503.0,0.0,0.0,27.1,6.0,pecan pie,pecan pie
2.1,0.02,0.3,8.8,46.4,1.4,331.0,0.0,0.0,15.6,3.0,apple pie,apple pie
0.2,0.071,0.9,73.9,88.4,2.9,935.0,12.9,0.2,63.7,6.5,vanilla wafer pie crust,vanilla wafer pie crust
0.0,0.1,0.9,58.2,117.4,7.8,881.0,47.9,4.9,40.8,11.1,chocolate pie crust,chocolate pie crust
1.2,0.082,0.02,10.7,29.2,0.3,195.0,18.3,1.6,8.0,2.3,apple strudel,apple strudel
1.0,0.079,0.2,58.0,30.2,1.8,200.0,18.9,1.6,8.0,1.8,chocolate snack cake,chocolate snack cake
1.7,0.046,0.4,28.2,54.5,1.6,404.0,27.4,3.3,20.6,3.8,fruit fried pie,fruit fried pie
2.6,0.091,0.3,145.7,40.9,2.0,316.0,0.0,0.0,14.4,7.0,pumpkin pie,pumpkin pie
0.0,0.084,0.01,1.7,7.5,0.1,35.0,2.1,0.2,0.2,0.7,corn cake,corn cake
0.089,0.096,0.2,10.1,26.9,0.6,157.0,15.7,0.4,4.8,1.5,sponge snack cake,sponge snack cake
1.1,0.091,0.2,61.1,29.7,1.2,280.0,16.8,1.3,16.4,4.6,danish pastry with nuts,danish pastry with nuts
0.0,0.093,0.1,35.6,33.3,1.1,301.0,0.0,2.0,19.2,2.6,chocolate cream pie,chocolate cream pie
0.0,0.039,0.2,39.2,16.2,0.1,72.0,0.0,0.4,0.2,1.7,angel food cake,angel food cake
4.2,0.009,0.3,15.2,49.7,1.3,362.0,0.0,0.0,16.4,4.8,lemon meringue pie,lemon meringue pie
2.6,0.072,0.3,37.0,46.9,1.8,349.0,0.0,0.0,16.7,4.8,danish pastry with cinnamon,danish pastry with cinnamon
0.2,0.02,0.2,30.8,26.6,1.1,238.0,0.0,1.1,13.3,3.9,cinnamon coffeecake,cinnamon coffeecake
0.3,0.011,0.4,40.8,20.4,0.5,257.0,17.4,0.3,18.0,4.4,cheesecake,cheesecake
0.2,0.063,0.013,14.2,26.5,0.9,139.0,11.8,1.6,3.9,1.2,fruitcake,fruitcake
0.0,0.025,0.2,301.7,31.0,1.0,293.0,31.0,0.0,12.9,14.2,egg custard,egg custard
9.7,0.074,0.4,36.3,79.2,2.5,477.0,46.7,4.3,17.8,4.3,mince pie,mince pie
0.0,0.0,0.4,46.1,79.7,2.9,546.0,56.5,2.2,25.6,4.6,yellow cake with chocolate frosting,yellow cake with chocolate frosting
1.6,0.093,0.3,21.6,45.1,1.4,335.0,0.0,0.0,15.9,4.8,danish pastry with fruit,danish pastry with fruit
0.1,0.058,0.3,100.8,70.8,1.3,399.0,64.3,1.1,11.5,4.9,white cake with coconut frosting,white cake with coconut frosting
2.6,0.035,0.3,70.1,28.7,1.8,353.0,0.0,0.0,24.6,5.8,danish pastry with cheese,danish pastry with cheese
0.0,0.1,0.9,53.1,117.7,4.8,917.0,33.2,3.5,45.4,9.3,graham cracker pie crust,graham cracker pie crust
1.0,0.073,0.3,10.3,49.2,1.8,360.0,0.0,0.0,17.5,4.0,blueberry pie,blueberry pie
0.0,0.064,0.2,39.7,37.6,0.7,239.0,0.0,0.2,9.3,2.2,yellow cake with vanilla frosting,yellow cake with vanilla frosting
0.0,0.004,0.1,2.3,10.9,0.7,121.0,0.045,0.4,8.0,1.5,pie crust,pie crust
0.1,0.098,0.5,41.4,72.9,4.2,537.0,55.1,3.0,27.7,4.8,chocolate cake with chocolate frosting,chocolate cake with chocolate frosting
0.041,0.001,0.3,44.8,33.7,0.5,258.0,0.0,0.8,11.6,5.3,cheese coffeecake,cheese coffeecake
0.6,0.064,0.3,113.4,41.1,1.3,350.0,16.0,0.8,18.1,6.0,vanilla cream pie,vanilla cream pie
1.4,0.069,0.4,138.0,58.1,1.7,367.0,0.0,0.9,13.9,4.0,pineapple cake,pineapple cake
1.1,0.089,0.3,9.4,38.5,0.6,262.0,19.0,0.9,11.7,2.2,peach pie,peach pie
0.4,0.042,0.2,22.5,25.8,1.2,156.0,0.0,1.3,5.1,2.6,fruit coffeecake,fruit coffeecake
0.0,0.055,0.1,10.5,14.6,0.4,116.0,0.0,0.2,6.0,1.7,pound cake,pound cake
0.0,0.0,0.2,25.3,28.2,1.2,215.0,10.0,0.9,9.6,3.9,pound cake bread,pound cake bread
0.1,0.037,0.2,96.2,42.3,1.1,264.0,26.3,0.6,9.2,4.0,white cake,white cake
0.015,0.036,0.3,34.2,48.4,0.5,298.0,0.0,1.8,9.7,4.5,coffeecake with chocolate frosting,coffeecake with chocolate frosting
0.0,0.068,0.05,0.9,8.0,0.2,38.0,0.001,0.3,0.3,1.0,popcorn cake,popcorn cake
19.0,0.3,2.8,889.5,390.2,12.3,3190.0,143.0,8.3,161.3,52.2,banana cream pie,banana cream pie
9.1,0.053,0.076,5.4,12.3,0.6,91.0,4.9,0.6,4.4,0.9,baked apple pie mcdonalds,baked apple pie mcdonalds
0.0,0.076,0.1,26.5,36.4,1.0,187.0,0.0,0.0,2.7,4.6,sponge cake,sponge cake
0.1,0.086,0.2,99.3,36.0,1.1,245.0,0.0,0.5,9.9,3.6,yellow cake,yellow cake
0.07,0.027,0.1,58.0,13.7,0.7,98.0,0.0,0.0,4.0,1.7,shortcake,shortcake
1.8,0.081,0.3,18.0,69.3,3.3,486.0,0.0,0.0,22.0,5.0,cherry pie,cherry pie
7.8,0.033,0.3,19.2,61.0,1.2,397.0,30.2,2.2,15.8,3.0,dutch apple pie,dutch apple pie
0.2,0.012,0.3,57.0,50.7,1.5,352.0,0.0,1.5,14.3,5.0,chocolate cake,chocolate cake
0.0,0.011,0.039,0.6,16.3,0.038,64.0,11.5,0.013,0.033,0.4,marshmallow,marshmallow
0.2,0.066,0.045,0.0,18.2,0.075,72.0,0.0,3.4,0.2,1.6,sugar apple,sugar apple
0.099,0.059,0.044,0.097,7.8,0.092,67.0,7.6,0.0,3.9,0.1,toffee,toffee
0.074,0.012,0.075,13.3,21.1,0.1,123.0,20.1,0.3,3.9,0.8,vanilla fudge with nuts,vanilla fudge with nuts
0.0,0.014,0.063,4.2,2.0,0.037,21.0,1.5,0.2,1.3,0.5,peanuts chocolate coated,peanuts chocolate coated
0.2,0.066,0.041,10.9,8.5,0.2,66.0,5.8,0.6,2.9,1.3,caramel with nuts chocolate coated,caramel with nuts chocolate coated
0.082,0.088,0.2,52.5,36.4,2.1,263.0,0.0,0.0,12.1,2.9,gingerbread,gingerbread
0.0,0.0,0.0,0.0,0.2,0.0,24.0,0.078,0.0,1.0,0.009,rolo nestle,rolo nestle
0.0,0.056,0.04,10.8,23.2,0.036,108.0,22.6,0.0,1.5,0.3,vanilla fudge,vanilla fudge
0.097,0.016,0.1,23.1,42.3,3.2,328.0,0.0,3.2,15.1,8.7,halavah,halavah
0.1,0.096,0.016,16.8,23.2,0.5,189.0,21.8,1.4,10.1,1.3,praline,praline
7.3,0.032,0.011,3.9,15.6,0.1,67.0,13.5,0.8,0.089,0.9,fruit juice bar,fruit juice bar
0.0,0.046,0.1,7.6,20.2,0.3,138.0,14.5,0.7,5.4,2.1,peanut brittle,peanut brittle
0.0,0.0,0.039,0.2,4.8,0.02,21.0,4.3,0.0,0.2,0.079,butterscotch,butterscotch
0.0,0.016,0.006,47.8,15.6,0.6,155.0,14.4,1.6,9.4,2.1,chocolate coffee beans,chocolate coffee beans
0.096,0.044,0.061,4.5,12.9,0.082,56.0,11.7,0.5,0.2,0.5,nougat with almonds,nougat with almonds
0.007,0.02,0.015,0.051,14.1,0.011,135.0,8.5,1.0,7.8,2.0,carob,carob
0.0,0.09,0.085,6.7,12.4,0.072,62.0,11.7,0.1,1.1,0.6,peanut butter fudge,peanut butter fudge
0.0,0.033,0.021,3.5,2.4,0.061,17.0,2.2,0.013,0.6,0.4,sugar coated almonds,sugar coated almonds
0.093,0.002,0.002,12.9,19.0,0.7,118.0,12.5,0.6,4.7,1.1,chocolate coated marshmallow,chocolate coated marshmallow
0.2,0.016,0.021,86.0,68.4,1.7,390.0,62.2,3.1,14.8,4.1,raisins chocolate coated,raisins chocolate coated
0.0,0.0,0.001,0.4,1.9,0.0,5.0,0.0,0.078,0.013,0.0,chewing gum sugarless,chewing gum sugarless
0.0,0.0,0.083,0.0,2.9,0.0,11.0,2.0,0.012,0.032,0.0,chewing gum,chewing gum
0.009,0.096,0.061,5.5,25.4,0.8,109.0,19.4,1.0,0.4,0.8,chocolate syrup,chocolate syrup
0.023,0.079,0.084,9.3,12.0,0.2,67.0,6.6,0.5,1.7,0.9,chocolate fudge syrup,chocolate fudge syrup
0.2,0.016,0.018,44.1,29.9,0.5,207.0,26.7,1.2,8.9,1.8,m ms milk chocolate mars,m ms milk chocolate mars
0.084,0.06,0.051,91.8,21.9,0.7,216.0,18.0,2.5,14.1,3.7,milk chocolate with almonds,milk chocolate with almonds
0.0,0.062,0.032,8.3,13.0,0.3,70.0,12.4,0.3,1.8,0.4,chocolate fudge,chocolate fudge
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,milk chocolate with rice cereal,milk chocolate with rice cereal
0.0,0.097,0.017,18.4,10.9,0.2,93.0,9.1,0.7,4.7,1.7,m ms peanut chocolate mars,m ms peanut chocolate mars
0.064,0.052,0.013,0.087,18.0,0.3,165.0,13.8,2.2,9.7,1.5,dark chocolate,dark chocolate
0.0,0.094,0.042,53.8,107.4,5.3,806.0,91.6,9.9,50.4,7.1,chocolate semisweet,chocolate semisweet
0.0,0.0,0.025,1.1,6.7,0.062,36.0,5.6,0.2,1.0,0.1,after eight mints nestle,after eight mints nestle
0.0,0.033,0.045,13.2,4.2,0.2,37.0,3.6,0.2,2.1,0.5,milk chocolate,milk chocolate
0.2,0.051,0.009,59.7,17.8,0.025,162.0,17.7,0.081,9.6,1.8,white chocolate,white chocolate
0.0,0.069,0.001,9.8,24.8,1.1,208.0,21.1,2.3,14.0,1.6,chocolate,chocolate
0.099,0.048,0.064,0.085,18.8,0.042,146.0,14.0,0.3,7.2,1.4,twix mars,twix mars
0.0,0.094,0.022,0.0,7.6,0.059,62.0,6.5,0.2,3.3,0.7,kit kat nestle,kit kat nestle
0.077,0.015,0.1,0.015,35.1,0.2,280.0,28.8,1.3,13.6,4.3,snickers mars,snickers mars
0.068,0.085,0.021,0.038,41.3,0.047,264.0,34.6,0.6,10.0,2.3,milky way mars,milky way mars
60.0,0.076,0.1,250.2,44.5,4.5,235.0,21.5,5.0,4.0,10.0,clif bar,clif bar
0.0,0.0,0.008,0.0,4.4,0.0,18.0,3.5,0.0,0.042,0.0,gum drops,gum drops
41.6,0.0,0.036,0.0,56.3,0.0,249.0,47.1,0.0,2.6,0.1,skittles wild berry mars,skittles wild berry mars
41.4,0.0,0.025,0.0,56.3,0.0,251.0,47.0,0.0,2.7,0.1,skittles original mars,skittles original mars
41.6,0.0,0.095,0.0,56.3,0.0,251.0,47.0,0.0,2.7,0.1,skittles tropical mars,skittles tropical mars
16.8,0.081,0.0,4.5,12.0,0.1,52.0,6.9,0.0,0.4,0.029,fruit leather,fruit leather
0.0,0.011,0.028,0.034,13.7,0.0,60.0,10.3,0.0,0.5,0.087,taffy,taffy
0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,eisbonbons mac iver,eisbonbons mac iver
0.024,0.061,0.015,13.9,7.8,0.049,39.0,6.6,0.0,0.8,0.5,caramels,caramels
0.0,0.0,0.021,0.2,5.9,0.038,24.0,3.8,0.0,0.067,0.0,hard candy,hard candy
0.0,0.0,0.076,0.08,1.0,0.029,4.0,0.8,0.083,0.043,0.0,jellybeans,jellybeans
0.2,0.098,0.016,1.5,14.7,0.084,56.0,10.8,0.2,0.069,0.005,jellies,jellies
1.8,0.1,0.06,13.5,14.9,2.7,115.0,2.3,4.5,3.2,8.7,wheat germ toasted,wheat germ toasted
0.0,0.046,0.086,9.0,27.5,0.4,124.0,2.9,2.3,1.1,2.3,crispy brown rice,crispy brown rice
0.0,0.0,0.0,0.0,0.2,0.0,109.0,0.0,0.0,0.6,0.0,bran flakes asda,bran flakes asda
0.0,0.025,0.095,115.6,46.0,5.2,251.0,0.0,5.2,3.9,9.3,amaranth cooked,amaranth cooked
0.0,0.1,0.049,71.0,138.5,4.9,645.0,0.0,0.0,4.0,25.1,triticale,triticale
0.0,0.002,0.016,3.5,9.3,0.3,42.0,0.094,1.9,0.1,1.2,barley raw,barley raw
0.0,0.076,0.071,17.5,37.9,1.2,171.0,0.2,9.2,0.7,6.1,bulgur dry,bulgur dry
13.4,0.3,0.073,149.0,32.6,8.0,754.0,0.0,8.2,54.1,48.6,cottonseed kernels roasted,cottonseed kernels roasted
0.0,0.028,0.036,67.3,58.6,21.9,373.0,1.1,24.8,24.6,15.8,rice bran,rice bran
0.0,0.0,0.0,0.0,0.089,0.0,491.0,68.4,0.0,2.5,7.0,chaptti roti indian bread,chaptti roti indian bread
0.0,0.084,0.026,31.5,39.4,2.8,222.0,1.6,5.2,3.6,8.1,quinoa cooked,quinoa cooked
0.0,0.0,0.0,0.0,0.5,0.0,116.0,0.0,0.0,3.1,0.0,dar vida swiss original,dar vida swiss original
0.0,0.016,0.053,123.5,50.0,5.2,255.0,0.0,7.1,1.6,9.8,teff cooked,teff cooked
0.0,0.059,0.031,41.5,134.0,1.9,650.0,0.0,8.7,1.1,22.1,couscous dry,couscous dry
0.0,0.0,0.0,0.0,0.0,0.0,2078.0,0.0,0.0,11.5,0.0,weetabix weetabix,weetabix weetabix
0.0,0.022,0.082,21.9,25.1,1.9,88.0,0.0,5.7,1.9,7.0,oat bran cooked,oat bran cooked
0.0,0.066,0.053,11.8,33.5,1.3,155.0,1.5,4.5,1.0,5.7,buckwheat cooked,buckwheat cooked
0.0,0.044,0.076,1.7,16.8,0.6,74.0,0.1,0.6,0.7,2.7,millet puffed,millet puffed
0.0,0.091,0.036,18.0,4.9,40.0,23.0,0.1,1.2,0.5,1.3,oat bran raw,oat bran raw
0.086,0.052,0.018,0.4,5.0,0.2,64.0,0.027,0.9,4.8,0.8,popcorn oil popped,popcorn oil popped
0.0,0.017,0.038,17.2,52.4,3.5,251.0,0.0,6.7,1.6,11.1,kamut cooked,kamut cooked
0.0,0.005,0.015,42.3,37.4,6.1,125.0,0.2,24.8,2.5,9.0,wheat bran,wheat bran
0.074,0.06,0.002,12.4,5.7,0.2,58.0,0.0,1.1,3.7,1.0,cheese popcorn,cheese popcorn
0.0,0.0,0.0,0.0,21.2,0.0,90.0,9.0,0.0,0.5,1.9,raisin bran crunch kelloggs,raisin bran crunch kelloggs
0.0,0.087,0.054,12.6,36.5,0.6,176.0,0.2,2.2,0.3,6.0,couscous cooked,couscous cooked
0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.2,0.1,0.005,0.038,multigrain cheerios general mills,multigrain cheerios general mills
0.0,0.022,0.049,18.2,33.8,1.7,151.0,0.2,8.2,0.4,5.6,bulgur cooked,bulgur cooked
0.0,0.099,0.016,0.6,6.2,0.3,31.0,0.086,1.2,0.4,1.0,popcorn air popped,popcorn air popped
0.0,0.0,0.053,347.4,141.1,14.7,708.0,3.6,15.4,4.6,25.7,teff raw,teff raw
0.0,0.066,0.041,19.4,51.3,3.2,246.0,0.0,7.6,1.6,10.7,spelt cooked,spelt cooked
0.0,0.2,0.013,16.0,145.7,6.0,756.0,0.0,17.0,8.4,22.0,millet raw,millet raw
0.0,0.001,0.001,1.4,20.9,0.9,106.0,0.3,3.6,1.2,3.1,popcorn unpopped,popcorn unpopped
0.0,0.085,0.6,16.9,33.2,1.5,150.0,0.2,3.9,1.0,4.8,whole wheat cooked,whole wheat cooked
2.8,0.023,0.026,30.2,45.9,2.3,214.0,0.0,1.2,1.4,8.1,wheat sprouted,wheat sprouted
0.0,0.053,0.036,11.2,21.1,0.9,96.0,0.1,2.7,0.6,3.1,whole wheat dry,whole wheat dry
0.0,0.079,0.069,12.2,22.4,0.5,122.0,15.1,1.5,3.6,1.1,caramel popcorn,caramel popcorn
0.0,0.092,0.03,3.4,9.6,3.8,44.0,0.0,0.5,0.1,1.8,wheat puffed,wheat puffed
0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,3.1,0.0,roggenmischbrot sonnenblumenkerne aldi,roggenmischbrot sonnenblumenkerne aldi
0.0,0.087,0.037,12.1,16.1,1.9,112.0,0.0,4.1,3.0,7.2,wheat germ,wheat germ
0.3,0.073,0.6,0.052,49.8,0.2,465.0,0.3,8.7,26.3,7.3,microwave popcorn,microwave popcorn
0.0,0.088,0.046,5.2,41.2,1.1,207.0,0.2,2.3,1.7,6.1,millet cooked,millet cooked
0.5,1.1,0.012,0.043,130.9,1.0,627.0,15.2,16.9,4.1,27.3,kamut raw,kamut raw
0.0,0.0,0.045,53.8,143.3,8.4,651.0,0.0,12.1,6.3,21.7,sorghum,sorghum
0.0,0.058,0.094,61.4,145.7,8.8,657.0,0.8,23.4,3.3,21.7,white wheat,white wheat
0.0,0.036,0.078,40.6,128.2,4.4,571.0,1.7,25.5,2.8,17.5,rye,rye
0.0,0.056,0.076,47.0,122.1,7.7,588.0,11.9,18.6,4.2,25.4,spelt raw,spelt raw
0.0,0.03,0.054,2.2,8.6,0.3,41.0,0.0,1.2,0.4,1.6,buckwheat raw,buckwheat raw
0.0,0.0,0.0,0.0,3.0,0.0,104.0,0.0,0.0,2.0,0.0,honey cereali general mills,honey cereali general mills
0.0,0.008,0.064,17.3,44.3,2.1,193.0,0.4,6.0,0.7,3.5,barley cooked,barley cooked
0.0,0.085,0.074,5.4,6.6,0.5,39.0,0.0,1.1,0.7,1.7,oats,oats
0.4,0.065,0.077,15.9,6.5,0.8,37.0,0.2,0.7,0.7,1.4,amaranth raw,amaranth raw
0.0,0.3,0.097,28.4,121.6,7.3,601.0,0.0,6.5,1.8,21.2,semolina,semolina
0.0,0.1,0.026,28.2,38.5,2.7,221.0,0.0,4.2,3.6,8.5,quinoa dry,quinoa dry
4.6,0.002,0.086,23.0,36.2,1.4,155.0,0.4,5.5,1.0,5.2,wheat shredded,wheat shredded
0.1,0.005,0.031,10.3,1.0,0.2,5.0,0.074,0.9,0.0,0.2,cattail,cattail
0.012,0.01,0.006,9.8,15.0,0.6,116.0,8.2,0.7,5.7,2.4,peanut granola bar,peanut granola bar
0.0,0.0,0.0,0.0,0.9,0.0,49.0,0.096,0.0,1.4,0.0,vanilla bluberry bar kind,vanilla bluberry bar kind
0.1,0.008,0.006,11.9,15.6,0.5,150.0,9.7,1.8,9.1,1.5,coconut granola bar,coconut granola bar
0.0,0.009,0.067,7.7,14.9,0.6,119.0,0.0,1.2,6.1,1.8,almond granola bar,almond granola bar
0.1,0.014,0.062,18.5,17.3,0.7,105.0,0.0,1.1,3.9,1.8,chocolate chip granola bar,chocolate chip granola bar
0.4,0.007,0.028,0.7,18.6,1.0,82.0,13.3,1.8,0.2,1.4,fruit granola bar,fruit granola bar
0.2,0.011,0.084,12.8,13.5,0.6,99.0,6.0,1.1,4.2,2.1,granola bar,granola bar
0.0,0.042,0.059,31.2,19.0,0.4,209.0,16.9,1.6,13.5,6.2,peanut bar,peanut bar
3.9,0.094,0.087,102.5,18.0,1.5,103.0,11.5,0.1,2.7,1.6,milk cereal bar,milk cereal bar
3.2,0.0,0.0,20.7,18.1,1.8,128.0,0.0,1.0,5.7,2.0,almond rice bar,almond rice bar
0.065,0.021,0.086,2.4,10.3,0.1,55.0,6.4,0.3,1.3,0.3,fruit nut squares,fruit nut squares
0.0,0.013,0.1,6.8,16.0,0.6,90.0,7.0,0.4,2.0,2.0,rice wheat cereal bar,rice wheat cereal bar
0.0,0.019,0.01,5.9,20.4,1.8,113.0,0.0,0.6,3.8,1.4,crisped rice bar,crisped rice bar
0.0,0.014,0.086,42.6,142.9,2.7,685.0,1.6,6.5,5.4,14.7,brown rice raw,brown rice raw
0.0,0.0,1.0,69.0,61.1,2.0,352.0,0.6,1.4,8.8,7.0,rice pilaf cooked,rice pilaf cooked
0.0,0.0,2.4,58.6,139.1,5.2,657.0,0.0,2.9,2.3,19.8,beef flavored rice raw,beef flavored rice raw
0.0,0.051,0.008,4.9,35.0,1.0,166.0,1.2,3.0,0.6,6.5,wild rice cooked,wild rice cooked
0.0,0.2,0.051,33.6,119.8,3.1,571.0,4.0,9.9,1.7,23.6,wild rice raw,wild rice raw
0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.3,0.0,congee with pork shrimp and squid plus egg,congee with pork shrimp and squid plus egg
0.4,0.074,1.1,16.2,43.3,1.9,246.0,0.0,5.1,5.7,5.1,white rice pasta cooked,white rice pasta cooked
0.0,0.0,2.1,30.2,127.3,4.7,601.0,4.0,2.0,2.2,17.9,chicken flavored rice raw,chicken flavored rice raw
0.0,0.3,0.039,20.9,78.2,6.0,361.0,0.026,1.8,0.9,7.4,instant white rice raw,instant white rice raw
12.9,0.0,0.2,1.4,24.1,2.9,107.0,2.3,0.2,0.4,1.8,rice crisps,rice crisps
0.0,0.5,0.055,131.4,149.6,6.2,692.0,0.6,3.3,1.9,13.9,parboiled white rice raw,parboiled white rice raw
0.0,0.1,0.001,13.2,41.4,2.9,193.0,0.0,1.0,0.8,3.6,instant white rice cooked,instant white rice cooked
0.0,0.0,2.7,169.3,155.7,5.0,732.0,3.1,2.4,2.8,21.3,rice pilaf raw,rice pilaf raw
0.0,0.092,0.097,3.1,23.0,0.4,111.0,0.2,1.2,1.2,2.0,rice cracker cake,rice cracker cake
0.0,0.1,0.088,30.0,41.2,2.9,194.0,0.2,1.4,0.6,4.6,parboiled white rice cooked,parboiled white rice cooked
0.0,0.01,0.009,6.6,44.7,0.5,199.0,0.0,1.2,0.4,4.2,white rice steamed,white rice steamed
0.0,0.025,0.024,1.0,7.3,0.1,35.0,0.047,0.4,0.3,0.7,brown rice cake,brown rice cake
0.0,0.017,0.015,20.4,151.1,3.0,685.0,0.0,5.2,1.0,12.6,glutinous white rice raw,glutinous white rice raw
1.0,0.3,3.0,75.0,122.8,6.5,600.0,0.0,0.0,4.0,15.3,white rice pasta raw,white rice pasta raw
0.0,0.012,0.027,3.5,36.7,0.2,169.0,0.078,1.7,0.3,3.5,glutinous white rice cooked,glutinous white rice cooked
0.0,0.007,0.086,19.5,45.8,1.0,218.0,0.7,3.5,1.6,4.5,brown rice cooked,brown rice cooked
0.0,0.0,0.9,24.7,54.4,2.2,319.0,0.0,1.5,7.9,7.0,beef flavored rice cooked,beef flavored rice cooked
0.0,0.073,0.077,15.8,44.5,1.9,205.0,0.015,0.6,0.4,4.3,white rice cooked,white rice cooked
0.0,0.0,0.9,16.3,54.8,2.2,317.0,1.5,1.6,8.0,6.2,chicken flavored rice cooked,chicken flavored rice cooked
0.0,0.4,0.081,51.8,147.9,8.0,675.0,0.2,2.4,1.2,13.2,white rice raw,white rice raw
0.0,0.098,0.8,796.7,1.1,0.8,441.0,1.1,0.0,36.2,28.3,cheese imitation,cheese imitation
0.0,0.074,0.2,182.0,1.4,0.005,110.0,0.0,0.0,8.7,6.6,cheshire cheese,cheshire cheese
0.0,0.002,0.7,843.0,0.8,0.8,421.0,0.6,0.0,34.2,27.7,monterey cheese,monterey cheese
0.0,0.048,0.3,219.3,0.4,0.1,107.0,0.0,0.0,8.3,7.5,edam cheese,edam cheese
0.0,0.1,0.9,594.0,1.7,0.2,420.0,1.7,0.0,33.6,27.6,fontina cheese,fontina cheese
0.0,0.049,0.6,796.7,0.8,0.8,350.0,0.6,0.0,24.4,31.9,monterey cheese low fat,monterey cheese low fat
0.0,0.071,0.7,774.1,2.9,0.9,445.0,0.6,0.0,36.3,26.8,colby cheese,colby cheese
0.0,0.069,0.4,261.3,0.9,0.2,93.0,0.6,0.0,7.9,4.5,american cheese,american cheese
0.0,0.03,0.3,158.4,0.7,0.063,106.0,0.2,0.0,8.6,6.4,blue cheese,blue cheese
0.5,1.8,3.12,14.2,2.58,0.02,16.14,2.58,0.0,0.53,0.39,Hot tea (Garam Chai),hot tea (garam chai)
1.51,5.6,4.92,20.87,3.65,0.06,23.16,3.62,0.0,0.75,0.64,Instant coffee,instant coffee
1.51,5.53,13.98,58.1,6.62,0.15,51.54,6.53,0.0,2.14,1.75,Espreso coffee,espreso coffee
5.95,1.28,0.23,1.18,2.7,0.02,10.34,2.7,0.0,0.01,0.03,Iced tea,iced tea
45.3,14.05,79.82,7.08,9.05,0.14,35.92,7.49,0.61,0.03,0.16,Raw mango drink (Aam panna),raw mango drink (aam panna)
41.44,24.57,2.63,5.07,9.38,0.1,36.12,9.25,0.06,0.03,0.14,Fruit Punch (with fresh juices),fruit punch (with fresh juices)
15.08,9.13,2.26,3.3,5.99,0.06,23.13,5.88,0.17,0.02,0.07,Fruit Punch (with squashes),fruit punch (with squashes)
